city,year,nightlight_intensity_per_area,province,province_code,city_code,TCO2,MTCO2
澳门特别行政区,2000,13.61352883,澳门特别行政区,820000,820000,379372.7061,0.379372706
澳门特别行政区,2001,14.2959711,澳门特别行政区,820000,820000,392991.8771,0.392991877
澳门特别行政区,2002,8.60201551,澳门特别行政区,820000,820000,419964.1009,0.419964101
澳门特别行政区,2003,9.686092124,澳门特别行政区,820000,820000,416506.4091,0.416506409
澳门特别行政区,2004,6.136823359,澳门特别行政区,820000,820000,494369.7191,0.494369719
澳门特别行政区,2005,13.44493145,澳门特别行政区,820000,820000,556595.5384,0.556595538
澳门特别行政区,2006,15.35499505,澳门特别行政区,820000,820000,598421.7361,0.598421736
澳门特别行政区,2007,14.14811174,澳门特别行政区,820000,820000,589219.8979,0.589219898
澳门特别行政区,2008,16.49288354,澳门特别行政区,820000,820000,547088.0555,0.547088055
澳门特别行政区,2009,15.64257714,澳门特别行政区,820000,820000,593985.2099,0.59398521
澳门特别行政区,2010,11.37650311,澳门特别行政区,820000,820000,599530.2743,0.599530274
澳门特别行政区,2011,37.10328948,澳门特别行政区,820000,820000,617811.9027,0.617811903
澳门特别行政区,2012,35.90145551,澳门特别行政区,820000,820000,683323.5391,0.683323539
澳门特别行政区,2013,84.67941885,澳门特别行政区,820000,820000,671905.7085,0.671905708
澳门特别行政区,2014,44.21782671,澳门特别行政区,820000,820000,720266.6508,0.720266651
澳门特别行政区,2015,42.96681255,澳门特别行政区,820000,820000,865761.9154,0.865761915
澳门特别行政区,2016,37.32179919,澳门特别行政区,820000,820000,833933.0524,0.833933052
澳门特别行政区,2017,46.54633872,澳门特别行政区,820000,820000,851352.0199,0.85135202
澳门特别行政区,2018,44.91631563,澳门特别行政区,820000,820000,794837.949,0.794837949
澳门特别行政区,2019,79.32726392,澳门特别行政区,820000,820000,822078.5641,0.822078564
澳门特别行政区,2020,76.44405599,澳门特别行政区,820000,820000,750761.6963,0.750761696
澳门特别行政区,2021,91.53311294,澳门特别行政区,820000,820000,786799.7696,0.78679977
澳门特别行政区,2022,81.26592618,澳门特别行政区,820000,820000,782739.8677,0.782739868
香港特别行政区,2000,7.899983357,香港特别行政区,810000,810000,28360535.58,28.36053558
香港特别行政区,2001,9.534242392,香港特别行政区,810000,810000,28780559.93,28.78055993
香港特别行政区,2002,8.014365848,香港特别行政区,810000,810000,28803290.17,28.80329017
香港特别行政区,2003,9.141842914,香港特别行政区,810000,810000,32825790.23,32.82579023
香港特别行政区,2004,7.77163694,香港特别行政区,810000,810000,31453283.71,31.45328371
香港特别行政区,2005,7.86770974,香港特别行政区,810000,810000,34217166.92,34.21716692
香港特别行政区,2006,8.756356698,香港特别行政区,810000,810000,36343602.95,36.34360295
香港特别行政区,2007,7.73933083,香港特别行政区,810000,810000,38794247.18,38.79424718
香港特别行政区,2008,8.759031545,香港特别行政区,810000,810000,38157419.13,38.15741913
香港特别行政区,2009,7.108993757,香港特别行政区,810000,810000,40188758.75,40.18875875
香港特别行政区,2010,5.223276638,香港特别行政区,810000,810000,39143947.03,39.14394703
香港特别行政区,2011,11.01384463,香港特别行政区,810000,810000,42279196.32,42.27919632
香港特别行政区,2012,9.432624633,香港特别行政区,810000,810000,42015194.27,42.01519427
香港特别行政区,2013,16.31944127,香港特别行政区,810000,810000,43230802.27,43.23080227
香港特别行政区,2014,14.84344634,香港特别行政区,810000,810000,45157848.78,45.15784878
香港特别行政区,2015,14.21692564,香港特别行政区,810000,810000,42673848.49,42.67384849
香港特别行政区,2016,13.20354861,香港特别行政区,810000,810000,42776527.66,42.77652766
香港特别行政区,2017,14.81402163,香港特别行政区,810000,810000,41719553.69,41.71955369
香港特别行政区,2018,15.53490084,香港特别行政区,810000,810000,42156599.84,42.15659984
香港特别行政区,2019,17.16193428,香港特别行政区,810000,810000,42355027.78,42.35502778
香港特别行政区,2020,17.55040328,香港特别行政区,810000,810000,36313066.95,36.31306695
香港特别行政区,2021,18.8330035,香港特别行政区,810000,810000,36526725.86,36.52672586
香港特别行政区,2022,18.15365881,香港特别行政区,810000,810000,34872869.84,34.87286984
台湾省,2000,1.888248998,台湾省,710000,710000,154662652.7,154.6626527
台湾省,2001,2.245394201,台湾省,710000,710000,142169188.5,142.1691885
台湾省,2002,2.530343966,台湾省,710000,710000,145465064.2,145.4650642
台湾省,2003,2.291245547,台湾省,710000,710000,171956908.3,171.9569083
台湾省,2004,1.84677153,台湾省,710000,710000,145459812.4,145.4598124
台湾省,2005,1.851655967,台湾省,710000,710000,163916364.7,163.9163647
台湾省,2006,2.542103863,台湾省,710000,710000,153635406.7,153.6354067
台湾省,2007,2.59860116,台湾省,710000,710000,171161771.9,171.1617719
台湾省,2008,2.374616434,台湾省,710000,710000,157316621.4,157.3166214
台湾省,2009,2.039146712,台湾省,710000,710000,166685656,166.685656
台湾省,2010,1.961590237,台湾省,710000,710000,145889703.9,145.8897039
台湾省,2011,3.094753799,台湾省,710000,710000,146599194.2,146.5991942
台湾省,2012,3.783662373,台湾省,710000,710000,153990912.3,153.9909123
台湾省,2013,3.879148117,台湾省,710000,710000,182934287.2,182.9342872
台湾省,2014,3.964524324,台湾省,710000,710000,184604728.6,184.6047286
台湾省,2015,4.082290507,台湾省,710000,710000,181095363.7,181.0953637
台湾省,2016,4.070930258,台湾省,710000,710000,151977329.7,151.9773297
台湾省,2017,4.528592081,台湾省,710000,710000,191386772.1,191.3867721
台湾省,2018,4.551121164,台湾省,710000,710000,163421094,163.421094
台湾省,2019,4.460686251,台湾省,710000,710000,178068536.7,178.0685367
台湾省,2020,4.500696726,台湾省,710000,710000,173119803.6,173.1198036
台湾省,2021,4.598655832,台湾省,710000,710000,166419040.7,166.4190407
台湾省,2022,4.434148811,台湾省,710000,710000,172732224.4,172.7322244
乌鲁木齐市,2000,0.431026426,新疆维吾尔自治区,650000,650100,21710160.26,21.71016026
五家渠市,2000,0.064858154,新疆维吾尔自治区,650000,659004,91788.03557,0.091788036
伊犁哈萨克自治州,2000,0.013699906,新疆维吾尔自治区,650000,654000,3483730.539,3.483730539
克孜勒苏柯尔克孜自治州,2000,0.001631295,新疆维吾尔自治区,650000,653000,1109695.293,1.109695293
克拉玛依市,2000,0.25131718,新疆维吾尔自治区,650000,650200,3010229.722,3.010229722
北屯市,2000,0.061161496,新疆维吾尔自治区,650000,659005,114836.6498,0.11483665
博尔塔拉蒙古自治州,2000,0.006837371,新疆维吾尔自治区,650000,652700,1131819.408,1.131819408
双河市,2000,0.005855285,新疆维吾尔自治区,650000,659007,74293.18853,0.074293189
可克达拉市,2000,0.006546642,新疆维吾尔自治区,650000,659008,97240.21033,0.09724021
吐鲁番市,2000,0.038858064,新疆维吾尔自治区,650000,650400,2271557.886,2.271557886
和田地区,2000,0.000405292,新疆维吾尔自治区,650000,653200,1244462.076,1.244462076
哈密市,2000,0.003125691,新疆维吾尔自治区,650000,650500,2800428.603,2.800428603
喀什地区,2000,0.010162724,新疆维吾尔自治区,650000,653100,4432866.376,4.432866376
图木舒克市,2000,0,新疆维吾尔自治区,650000,659003,50855.49362,0.050855494
塔城地区,2000,0.006581076,新疆维吾尔自治区,650000,654200,3922191.177,3.922191177
巴音郭楞蒙古自治州,2000,0.006227345,新疆维吾尔自治区,650000,652800,4850210.572,4.850210572
新星市,2000,0.000905301,新疆维吾尔自治区,650000,659011,150096.7714,0.150096771
昆玉市,2000,0.000716859,新疆维吾尔自治区,650000,659009,8121.025387,0.008121025
昌吉回族自治州,2000,0.019000268,新疆维吾尔自治区,650000,652300,7290365.171,7.290365171
石河子市,2000,0.798304647,新疆维吾尔自治区,650000,659001,3544886.392,3.544886392
胡杨河市,2000,0.001703447,新疆维吾尔自治区,650000,659010,68359.01881,0.068359019
铁门关市,2000,0.00152235,新疆维吾尔自治区,650000,659006,149021.615,0.149021615
阿克苏地区,2000,0.013044606,新疆维吾尔自治区,650000,652900,5028531.366,5.028531366
阿勒泰地区,2000,0.001545325,新疆维吾尔自治区,650000,654300,1823701.628,1.823701628
阿拉尔市,2000,0.005725907,新疆维吾尔自治区,650000,659002,236936.2689,0.236936269
乌鲁木齐市,2001,0.51799829,新疆维吾尔自治区,650000,650100,24829074.41,24.82907441
五家渠市,2001,0.182773196,新疆维吾尔自治区,650000,659004,94967.2541,0.094967254
伊犁哈萨克自治州,2001,0.027218757,新疆维吾尔自治区,650000,654000,3542837.22,3.54283722
克孜勒苏柯尔克孜自治州,2001,0.00101172,新疆维吾尔自治区,650000,653000,1136265.649,1.136265649
克拉玛依市,2001,0.352141299,新疆维吾尔自治区,650000,650200,3066321.866,3.066321866
北屯市,2001,0.084063155,新疆维吾尔自治区,650000,659005,119327.441,0.119327441
博尔塔拉蒙古自治州,2001,0.013868509,新疆维吾尔自治区,650000,652700,1163855.411,1.163855411
双河市,2001,0.04144881,新疆维吾尔自治区,650000,659007,76332.84545,0.076332845
可克达拉市,2001,0.015756213,新疆维吾尔自治区,650000,659008,100863.7922,0.100863792
吐鲁番市,2001,0.033858619,新疆维吾尔自治区,650000,650400,2318701.988,2.318701988
和田地区,2001,0.000504632,新疆维吾尔自治区,650000,653200,1277876.119,1.277876119
哈密市,2001,0.005312765,新疆维吾尔自治区,650000,650500,2844712.126,2.844712126
喀什地区,2001,0.013327079,新疆维吾尔自治区,650000,653100,4661393.985,4.661393985
图木舒克市,2001,0.00170592,新疆维吾尔自治区,650000,659003,52817.35666,0.052817357
塔城地区,2001,0.008573098,新疆维吾尔自治区,650000,654200,4023280.612,4.023280612
巴音郭楞蒙古自治州,2001,0.00659809,新疆维吾尔自治区,650000,652800,4920708.721,4.920708721
新星市,2001,0.000338704,新疆维吾尔自治区,650000,659011,154356.3993,0.154356399
昆玉市,2001,0.000716859,新疆维吾尔自治区,650000,659009,8315.111872,0.008315112
昌吉回族自治州,2001,0.030416147,新疆维吾尔自治区,650000,652300,7377925.377,7.377925377
石河子市,2001,1.752483906,新疆维吾尔自治区,650000,659001,3525632.405,3.525632405
胡杨河市,2001,0.007874936,新疆维吾尔自治区,650000,659010,70804.73522,0.070804735
铁门关市,2001,0.001812988,新疆维吾尔自治区,650000,659006,153419.2673,0.153419267
阿克苏地区,2001,0.019119054,新疆维吾尔自治区,650000,652900,5244545.014,5.244545014
阿勒泰地区,2001,0.002795505,新疆维吾尔自治区,650000,654300,1886601.913,1.886601913
阿拉尔市,2001,0.011276015,新疆维吾尔自治区,650000,659002,245811.5393,0.245811539
乌鲁木齐市,2002,0.484421226,新疆维吾尔自治区,650000,650100,25710784.97,25.71078497
五家渠市,2002,0.224639965,新疆维吾尔自治区,650000,659004,99063.89741,0.099063897
伊犁哈萨克自治州,2002,0.025836211,新疆维吾尔自治区,650000,654000,3687625.347,3.687625347
克孜勒苏柯尔克孜自治州,2002,0.002205473,新疆维吾尔自治区,650000,653000,1233575.547,1.233575547
克拉玛依市,2002,0.348068247,新疆维吾尔自治区,650000,650200,3207132.322,3.207132322
北屯市,2002,0.090027285,新疆维吾尔自治区,650000,659005,126920.2456,0.126920246
博尔塔拉蒙古自治州,2002,0.015125542,新疆维吾尔自治区,650000,652700,1245753.904,1.245753904
双河市,2002,0.020169174,新疆维吾尔自治区,650000,659007,81458.53313,0.081458533
可克达拉市,2002,0.003466502,新疆维吾尔自治区,650000,659008,107568.5172,0.107568517
吐鲁番市,2002,0.048758055,新疆维吾尔自治区,650000,650400,2462349.297,2.462349297
和田地区,2002,0.001201837,新疆维吾尔自治区,650000,653200,1356003.376,1.356003376
哈密市,2002,0.008507449,新疆维吾尔自治区,650000,650500,2998372.065,2.998372065
喀什地区,2002,0.01734071,新疆维吾尔自治区,650000,653100,5700222.436,5.700222436
图木舒克市,2002,0.002979714,新疆维吾尔自治区,650000,659003,55354.88257,0.055354883
塔城地区,2002,0.007343618,新疆维吾尔自治区,650000,654200,4607631.503,4.607631503
巴音郭楞蒙古自治州,2002,0.009033252,新疆维吾尔自治区,650000,652800,5083385.294,5.083385294
新星市,2002,0.010098435,新疆维吾尔自治区,650000,659011,162508.0511,0.162508051
昆玉市,2002,0.006149741,新疆维吾尔自治区,650000,659009,9014.329667,0.00901433
昌吉回族自治州,2002,0.038005883,新疆维吾尔自治区,650000,652300,7827894.316,7.827894316
石河子市,2002,1.276898365,新疆维吾尔自治区,650000,659001,3699736.723,3.699736723
胡杨河市,2002,0.007444846,新疆维吾尔自治区,650000,659010,74999.54697,0.074999547
铁门关市,2002,0.002146904,新疆维吾尔自治区,650000,659006,162408.4022,0.162408402
阿克苏地区,2002,0.024336769,新疆维吾尔自治区,650000,652900,5460381.778,5.460381778
阿勒泰地区,2002,0.005452519,新疆维吾尔自治区,650000,654300,2011223.825,2.011223825
阿拉尔市,2002,0.005461017,新疆维吾尔自治区,650000,659002,258682.1189,0.258682119
乌鲁木齐市,2003,0.483319671,新疆维吾尔自治区,650000,650100,30567434.21,30.56743421
五家渠市,2003,0.09096132,新疆维吾尔自治区,650000,659004,100640.5129,0.100640513
伊犁哈萨克自治州,2003,0.02912556,新疆维吾尔自治区,650000,654000,4050808.313,4.050808313
克孜勒苏柯尔克孜自治州,2003,0.002408355,新疆维吾尔自治区,650000,653000,1373593.977,1.373593977
克拉玛依市,2003,0.268165513,新疆维吾尔自治区,650000,650200,3242863.512,3.242863512
北屯市,2003,0.088793007,新疆维吾尔自治区,650000,659005,135543.5621,0.135543562
博尔塔拉蒙古自治州,2003,0.014243636,新疆维吾尔自治区,650000,652700,1340956.192,1.340956192
双河市,2003,0.057168362,新疆维吾尔自治区,650000,659007,86394.69431,0.086394694
可克达拉市,2003,0.000847494,新疆维吾尔自治区,650000,659008,118819.4575,0.118819458
吐鲁番市,2003,0.034055799,新疆维吾尔自治区,650000,650400,2636414.172,2.636414172
和田地区,2003,0.001786518,新疆维吾尔自治区,650000,653200,1507933.989,1.507933989
哈密市,2003,0.005036832,新疆维吾尔自治区,650000,650500,5383819.31,5.38381931
喀什地区,2003,0.020642825,新疆维吾尔自治区,650000,653100,6424000.106,6.424000106
图木舒克市,2003,0.003352545,新疆维吾尔自治区,650000,659003,57913.42189,0.057913422
塔城地区,2003,0.008484996,新疆维吾尔自治区,650000,654200,4967930.781,4.967930781
巴音郭楞蒙古自治州,2003,0.008285019,新疆维吾尔自治区,650000,652800,5547747.238,5.547747238
新星市,2003,0.003566563,新疆维吾尔自治区,650000,659011,159777.2909,0.159777291
昆玉市,2003,0.018952758,新疆维吾尔自治区,650000,659009,10990.88779,0.010990888
昌吉回族自治州,2003,0.030344738,新疆维吾尔自治区,650000,652300,8408977.844,8.408977844
石河子市,2003,1.728945706,新疆维吾尔自治区,650000,659001,4811123.301,4.811123301
胡杨河市,2003,0.003525383,新疆维吾尔自治区,650000,659010,76128.3907,0.076128391
铁门关市,2003,0.003464256,新疆维吾尔自治区,650000,659006,163923.2562,0.163923256
阿克苏地区,2003,0.033161159,新疆维吾尔自治区,650000,652900,6134919.377,6.134919377
阿勒泰地区,2003,0.004498198,新疆维吾尔自治区,650000,654300,2272520.342,2.272520342
阿拉尔市,2003,0.021517868,新疆维吾尔自治区,650000,659002,272688.4718,0.272688472
乌鲁木齐市,2004,0.483982996,新疆维吾尔自治区,650000,650100,34723910.4,34.7239104
五家渠市,2004,0.089671946,新疆维吾尔自治区,650000,659004,124670.9452,0.124670945
伊犁哈萨克自治州,2004,0.022830085,新疆维吾尔自治区,650000,654000,4780132.242,4.780132242
克孜勒苏柯尔克孜自治州,2004,0.004594635,新疆维吾尔自治区,650000,653000,1710501.585,1.710501585
克拉玛依市,2004,0.235247879,新疆维吾尔自治区,650000,650200,3966387.597,3.966387597
北屯市,2004,0.044042184,新疆维吾尔自治区,650000,659005,164314.0006,0.164314001
博尔塔拉蒙古自治州,2004,0.020409376,新疆维吾尔自治区,650000,652700,1627152.452,1.627152452
双河市,2004,0.043917151,新疆维吾尔自治区,650000,659007,104714.6502,0.10471465
可克达拉市,2004,0.002323028,新疆维吾尔自治区,650000,659008,142032.2113,0.142032211
吐鲁番市,2004,0.040292861,新疆维吾尔自治区,650000,650400,3171045.323,3.171045323
和田地区,2004,0.003532729,新疆维吾尔自治区,650000,653200,1724874.354,1.724874354
哈密市,2004,0.005333629,新疆维吾尔自治区,650000,650500,5855137.259,5.855137259
喀什地区,2004,0.023463513,新疆维吾尔自治区,650000,653100,7525503.978,7.525503978
图木舒克市,2004,0.00616191,新疆维吾尔自治区,650000,659003,68306.17708,0.068306177
塔城地区,2004,0.009156213,新疆维吾尔自治区,650000,654200,5800861.161,5.800861161
巴音郭楞蒙古自治州,2004,0.008885359,新疆维吾尔自治区,650000,652800,6615241.339,6.615241339
新星市,2004,0.002441677,新疆维吾尔自治区,650000,659011,195057.1651,0.195057165
昆玉市,2004,0.004361956,新疆维吾尔自治区,650000,659009,12123.49162,0.012123492
昌吉回族自治州,2004,0.031114624,新疆维吾尔自治区,650000,652300,9884373.565,9.884373565
石河子市,2004,1.880121609,新疆维吾尔自治区,650000,659001,5203731.887,5.203731887
胡杨河市,2004,0.009854407,新疆维吾尔自治区,650000,659010,93401.60469,0.093401605
铁门关市,2004,0.00829387,新疆维吾尔自治区,650000,659006,201110.2019,0.201110202
阿克苏地区,2004,0.04265659,新疆维吾尔自治区,650000,652900,7132824.458,7.132824458
阿勒泰地区,2004,0.004362535,新疆维吾尔自治区,650000,654300,2612978.748,2.612978748
阿拉尔市,2004,0.03458943,新疆维吾尔自治区,650000,659002,332079.284,0.332079284
乌鲁木齐市,2005,0.577542961,新疆维吾尔自治区,650000,650100,38156425.01,38.15642501
五家渠市,2005,0.121887339,新疆维吾尔自治区,650000,659004,169486.3956,0.169486396
伊犁哈萨克自治州,2005,0.022700502,新疆维吾尔自治区,650000,654000,5571063.276,5.571063276
克孜勒苏柯尔克孜自治州,2005,0.003040769,新疆维吾尔自治区,650000,653000,1929257.126,1.929257126
克拉玛依市,2005,0.323050699,新疆维吾尔自治区,650000,650200,4504303.151,4.504303151
北屯市,2005,0.030133341,新疆维吾尔自治区,650000,659005,186377.0614,0.186377061
博尔塔拉蒙古自治州,2005,0.028759981,新疆维吾尔自治区,650000,652700,1860607.386,1.860607386
双河市,2005,0.069118429,新疆维吾尔自治区,650000,659007,121064.3655,0.121064366
可克达拉市,2005,0.002309033,新疆维吾尔自治区,650000,659008,157718.0162,0.157718016
吐鲁番市,2005,0.038109023,新疆维吾尔自治区,650000,650400,3637027.459,3.637027459
和田地区,2005,0.003547531,新疆维吾尔自治区,650000,653200,1880056.734,1.880056734
哈密市,2005,0.007068153,新疆维吾尔自治区,650000,650500,6156329.822,6.156329822
喀什地区,2005,0.021782998,新疆维吾尔自治区,650000,653100,8241590.064,8.241590064
图木舒克市,2005,0.009758602,新疆维吾尔自治区,650000,659003,84637.31454,0.084637315
塔城地区,2005,0.011582623,新疆维吾尔自治区,650000,654200,6536472.955,6.536472955
巴音郭楞蒙古自治州,2005,0.008726769,新疆维吾尔自治区,650000,652800,7681416.297,7.681416297
新星市,2005,0.001453118,新疆维吾尔自治区,650000,659011,243274.1596,0.24327416
昆玉市,2005,0.000716859,新疆维吾尔自治区,650000,659009,12657.42306,0.012657423
昌吉回族自治州,2005,0.021761165,新疆维吾尔自治区,650000,652300,11026244.45,11.02624445
石河子市,2005,1.19647244,新疆维吾尔自治区,650000,659001,4973476.281,4.973476281
胡杨河市,2005,0.006003064,新疆维吾尔自治区,650000,659010,113667.7179,0.113667718
铁门关市,2005,0.005572208,新疆维吾尔自治区,650000,659006,243105.8911,0.243105891
阿克苏地区,2005,0.035228943,新疆维吾尔自治区,650000,652900,8018104.224,8.018104224
阿勒泰地区,2005,0.004167047,新疆维吾尔自治区,650000,654300,2865468.543,2.865468543
阿拉尔市,2005,0.04881019,新疆维吾尔自治区,650000,659002,419492.9669,0.419492967
乌鲁木齐市,2006,0.737694108,新疆维吾尔自治区,650000,650100,40751143.88,40.75114388
五家渠市,2006,0.175644205,新疆维吾尔自治区,650000,659004,186763.2767,0.186763277
伊犁哈萨克自治州,2006,0.024703945,新疆维吾尔自治区,650000,654000,5946094.229,5.946094229
克孜勒苏柯尔克孜自治州,2006,0.002680843,新疆维吾尔自治区,650000,653000,2065774.336,2.065774336
克拉玛依市,2006,0.349797307,新疆维吾尔自治区,650000,650200,4984001.149,4.984001149
北屯市,2006,0.026918139,新疆维吾尔自治区,650000,659005,202190.8225,0.202190823
博尔塔拉蒙古自治州,2006,0.023237092,新疆维吾尔自治区,650000,652700,2013776.098,2.013776098
双河市,2006,0.024941803,新疆维吾尔自治区,650000,659007,131524.5338,0.131524534
可克达拉市,2006,0.005294343,新疆维吾尔自治区,650000,659008,170224.8151,0.170224815
吐鲁番市,2006,0.028076313,新疆维吾尔自治区,650000,650400,5632818.134,5.632818134
和田地区,2006,0.002545006,新疆维吾尔自治区,650000,653200,2022179.914,2.022179914
哈密市,2006,0.007376266,新疆维吾尔自治区,650000,650500,6341937.435,6.341937435
喀什地区,2006,0.020918444,新疆维吾尔自治区,650000,653100,9059888.33,9.05988833
图木舒克市,2006,0.013804523,新疆维吾尔自治区,650000,659003,92154.46425,0.092154464
塔城地区,2006,0.008999239,新疆维吾尔自治区,650000,654200,7072649.836,7.072649836
巴音郭楞蒙古自治州,2006,0.011140407,新疆维吾尔自治区,650000,652800,8290896.299,8.290896299
新星市,2006,0.003501127,新疆维吾尔自治区,650000,659011,266169.7921,0.266169792
昆玉市,2006,0.000716859,新疆维吾尔自治区,650000,659009,13586.97382,0.013586974
昌吉回族自治州,2006,0.027298863,新疆维吾尔自治区,650000,652300,11666614.93,11.66661493
石河子市,2006,2.008247428,新疆维吾尔自治区,650000,659001,5488103.223,5.488103223
胡杨河市,2006,0.005610731,新疆维吾尔自治区,650000,659010,123983.4215,0.123983421
铁门关市,2006,0.002033567,新疆维吾尔自治区,650000,659006,264855.2321,0.264855232
阿克苏地区,2006,0.037440802,新疆维吾尔自治区,650000,652900,10714565.33,10.71456533
阿勒泰地区,2006,0.004189808,新疆维吾尔自治区,650000,654300,3135397.71,3.13539771
阿拉尔市,2006,0.037848963,新疆维吾尔自治区,650000,659002,460640.0186,0.460640019
乌鲁木齐市,2007,0.749325147,新疆维吾尔自治区,650000,650100,42343212,42.343212
五家渠市,2007,0.192884626,新疆维吾尔自治区,650000,659004,188256.6608,0.188256661
伊犁哈萨克自治州,2007,0.029792838,新疆维吾尔自治区,650000,654000,6346810.323,6.346810323
克孜勒苏柯尔克孜自治州,2007,0.00300925,新疆维吾尔自治区,650000,653000,2209910.81,2.20991081
克拉玛依市,2007,0.508871889,新疆维吾尔自治区,650000,650200,5100115.845,5.100115845
北屯市,2007,0.02364601,新疆维吾尔自治区,650000,659005,213209.0285,0.213209029
博尔塔拉蒙古自治州,2007,0.030753777,新疆维吾尔自治区,650000,652700,2119695.457,2.119695457
双河市,2007,0.047362963,新疆维吾尔自治区,650000,659007,138200.5988,0.138200599
可克达拉市,2007,0.008445259,新疆维吾尔自治区,650000,659008,179606.9643,0.179606964
吐鲁番市,2007,0.025385046,新疆维吾尔自治区,650000,650400,5653105.149,5.653105149
和田地区,2007,0.003583646,新疆维吾尔自治区,650000,653200,2100965.617,2.100965617
哈密市,2007,0.008666282,新疆维吾尔自治区,650000,650500,6411864.601,6.411864601
喀什地区,2007,0.025117765,新疆维吾尔自治区,650000,653100,9820034.046,9.820034046
图木舒克市,2007,0.010170373,新疆维吾尔自治区,650000,659003,92556.26707,0.092556267
塔城地区,2007,0.011047775,新疆维吾尔自治区,650000,654200,7376755.655,7.376755655
巴音郭楞蒙古自治州,2007,0.01108221,新疆维吾尔自治区,650000,652800,8822953.659,8.822953659
新星市,2007,0.007051252,新疆维吾尔自治区,650000,659011,274342.1579,0.274342158
昆玉市,2007,0.001013274,新疆维吾尔自治区,650000,659009,14025.56763,0.014025568
昌吉回族自治州,2007,0.030405623,新疆维吾尔自治区,650000,652300,12116708.93,12.11670893
石河子市,2007,2.296757201,新疆维吾尔自治区,650000,659001,6636573.134,6.636573134
胡杨河市,2007,0.002640687,新疆维吾尔自治区,650000,659010,128437.6199,0.12843762
铁门关市,2007,0.004232732,新疆维吾尔自治区,650000,659006,274375.9269,0.274375927
阿克苏地区,2007,0.03712901,新疆维吾尔自治区,650000,652900,10962602.19,10.96260219
阿勒泰地区,2007,0.003008361,新疆维吾尔自治区,650000,654300,3381523.31,3.38152331
阿拉尔市,2007,0.04192612,新疆维吾尔自治区,650000,659002,470226.415,0.470226415
乌鲁木齐市,2008,0.834043582,新疆维吾尔自治区,650000,650100,42715717.62,42.71571762
五家渠市,2008,0.134575062,新疆维吾尔自治区,650000,659004,186552.0429,0.186552043
伊犁哈萨克自治州,2008,0.028478916,新疆维吾尔自治区,650000,654000,7273508.483,7.273508483
克孜勒苏柯尔克孜自治州,2008,0.002017564,新疆维吾尔自治区,650000,653000,2338137.75,2.33813775
克拉玛依市,2008,0.524404666,新疆维吾尔自治区,650000,650200,7056466.542,7.056466542
北屯市,2008,0.019645286,新疆维吾尔自治区,650000,659005,222805.2244,0.222805224
博尔塔拉蒙古自治州,2008,0.01947246,新疆维吾尔自治区,650000,652700,2219253.107,2.219253107
双河市,2008,0.03115583,新疆维吾尔自治区,650000,659007,141922.2763,0.141922276
可克达拉市,2008,0.00357621,新疆维吾尔自治区,650000,659008,192761.4808,0.192761481
吐鲁番市,2008,0.012571434,新疆维吾尔自治区,650000,650400,5642155.287,5.642155287
和田地区,2008,0.003220521,新疆维吾尔自治区,650000,653200,2211478.909,2.211478909
哈密市,2008,0.008283046,新疆维吾尔自治区,650000,650500,6452726.296,6.452726296
喀什地区,2008,0.022943963,新疆维吾尔自治区,650000,653100,10207451.71,10.20745171
图木舒克市,2008,0.003723518,新疆维吾尔自治区,650000,659003,88799.28106,0.088799281
塔城地区,2008,0.006719688,新疆维吾尔自治区,650000,654200,8096143.301,8.096143301
巴音郭楞蒙古自治州,2008,0.011602909,新疆维吾尔自治区,650000,652800,9157912.674,9.157912674
新星市,2008,0.003351629,新疆维吾尔自治区,650000,659011,256445.1939,0.256445194
昆玉市,2008,0.001617454,新疆维吾尔自治区,650000,659009,16008.85407,0.016008854
昌吉回族自治州,2008,0.027000135,新疆维吾尔自治区,650000,652300,14324030.94,14.32403094
石河子市,2008,2.382597604,新疆维吾尔自治区,650000,659001,9570949.751,9.570949751
胡杨河市,2008,0.001963512,新疆维吾尔自治区,650000,659010,126169.2736,0.126169274
铁门关市,2008,0.002941059,新疆维吾尔自治区,650000,659006,272894.6729,0.272894673
阿克苏地区,2008,0.02873022,新疆维吾尔自治区,650000,652900,11005062.33,11.00506233
阿勒泰地区,2008,0.003943271,新疆维吾尔自治区,650000,654300,3705043.523,3.705043523
阿拉尔市,2008,0.027731091,新疆维吾尔自治区,650000,659002,1010171.841,1.010171841
乌鲁木齐市,2009,0.913020346,新疆维吾尔自治区,650000,650100,47952034.38,47.95203438
五家渠市,2009,0.237690605,新疆维吾尔自治区,650000,659004,194648.9808,0.194648981
伊犁哈萨克自治州,2009,0.037961953,新疆维吾尔自治区,650000,654000,7521328.925,7.521328925
克孜勒苏柯尔克孜自治州,2009,0.003506464,新疆维吾尔自治区,650000,653000,2356493.636,2.356493636
克拉玛依市,2009,0.766453535,新疆维吾尔自治区,650000,650200,7249752.495,7.249752495
北屯市,2009,0.026611384,新疆维吾尔自治区,650000,659005,227605.8369,0.227605837
博尔塔拉蒙古自治州,2009,0.024888417,新疆维吾尔自治区,650000,652700,2254268.219,2.254268219
双河市,2009,0.068509591,新疆维吾尔自治区,650000,659007,144463.1474,0.144463147
可克达拉市,2009,0.002210633,新疆维吾尔自治区,650000,659008,196172.6302,0.19617263
吐鲁番市,2009,0.012056409,新疆维吾尔自治区,650000,650400,5648569.727,5.648569727
